name,surname,job,URI
BRUNO,KESSLER,1,http://dati.camera.it/ocd/persona.rdf/p15730
SILVANO,LABRIOLA,1,http://dati.camera.it/ocd/persona.rdf/p15740
VINCENZO,MEZZOGIORNO,1,http://dati.camera.it/ocd/persona.rdf/p16120
PASQUALE,LAMORTE,1,http://dati.camera.it/ocd/persona.rdf/p15750
SILVIO,MIANA,1,http://dati.camera.it/ocd/persona.rdf/p16130
VITO,MICELI,1,http://dati.camera.it/ocd/persona.rdf/p16140
GIOVANNI,MIGLIORINI,1,http://dati.camera.it/ocd/persona.rdf/p16150
ARMELINO,MILANI,1,http://dati.camera.it/ocd/persona.rdf/p16160
VANDA,MILANO,1,http://dati.camera.it/ocd/persona.rdf/p16180
RUGGERO,MILLET,1,http://dati.camera.it/ocd/persona.rdf/p16190
GIORGIO,MONDINO,1,http://dati.camera.it/ocd/persona.rdf/p16200
AMLETO,MONSELLATO,1,http://dati.camera.it/ocd/persona.rdf/p16210
SAVERIO,MONTELEONE,1,http://dati.camera.it/ocd/persona.rdf/p16220
GIANPAOLO,MORA,1,http://dati.camera.it/ocd/persona.rdf/p16230
GAETANO,MORAZZONI,1,http://dati.camera.it/ocd/persona.rdf/p16240
PAOLO ENRICO,MORO,1,http://dati.camera.it/ocd/persona.rdf/p16250
RENZO,MOSCHINI,1,http://dati.camera.it/ocd/persona.rdf/p16260
CLAUDIO,NAPOLEONI,1,http://dati.camera.it/ocd/persona.rdf/p16270
VITO,NAPOLI,1,http://dati.camera.it/ocd/persona.rdf/p16280
CARLA FEDERICA,NESPOLO,1,http://dati.camera.it/ocd/persona.rdf/p16290
ENRICO,NOVELLINI,1,http://dati.camera.it/ocd/persona.rdf/p16300
ACHILLE,OCCHETTO,1,http://dati.camera.it/ocd/persona.rdf/p16310
MAURO,OLIVI,1,http://dati.camera.it/ocd/persona.rdf/p16320
FRANCO,ORIONE,1,http://dati.camera.it/ocd/persona.rdf/p16330
GIUSEPPE,ORLANDO,1,http://dati.camera.it/ocd/persona.rdf/p16340
BRUNO,ORSINI,1,http://dati.camera.it/ocd/persona.rdf/p16350
GIOVANNI,DEL RIO,0,http://dati.camera.it/ocd/persona.rdf/p15380
GIOVANNI,DEL RIO,1,http://dati.camera.it/ocd/persona.rdf/p15380
FRANCESCO,OTTAVIANO,1,http://dati.camera.it/ocd/persona.rdf/p16360
GIANNI,DE MICHELIS,1,http://dati.camera.it/ocd/persona.rdf/p15390
MORENA AMABILE,PAGLIAI,1,http://dati.camera.it/ocd/persona.rdf/p16370
ADRIANA,PALOMBY,1,http://dati.camera.it/ocd/persona.rdf/p16380
MAZARINO MARCO,DE PETRO,1,http://dati.camera.it/ocd/persona.rdf/p15400
FULVIO,PALOPOLI,1,http://dati.camera.it/ocd/persona.rdf/p16390
ALFREDO,DE POI,1,http://dati.camera.it/ocd/persona.rdf/p15410
GIROLAMO,LA PENNA,1,http://dati.camera.it/ocd/persona.rdf/p15760
ADOLFO,FACCHINI,1,http://dati.camera.it/ocd/persona.rdf/p15420
SALVATORE,LA ROCCA,1,http://dati.camera.it/ocd/persona.rdf/p15780
ADELE,FACCIO,1,http://dati.camera.it/ocd/persona.rdf/p15430
PINO,LECCISI,1,http://dati.camera.it/ocd/persona.rdf/p15790
GIOVANNI,FANTACI,1,http://dati.camera.it/ocd/persona.rdf/p15440
PIETRO,CERULLO,1,http://dati.camera.it/ocd/persona.rdf/p1580
GUIDO,FANTI,1,http://dati.camera.it/ocd/persona.rdf/p15450
PIER GIORGIO,LICHERI,1,http://dati.camera.it/ocd/persona.rdf/p15810
FRANCESCA,LODOLINI,1,http://dati.camera.it/ocd/persona.rdf/p15820
ANTONINO,LOMBARDO,1,http://dati.camera.it/ocd/persona.rdf/p15830
PIETRO,LONGO,1,http://dati.camera.it/ocd/persona.rdf/p15840
GIUSEPPE,LUCCHESI,1,http://dati.camera.it/ocd/persona.rdf/p15850
FRANCESCO,LUSSIGNOLI,1,http://dati.camera.it/ocd/persona.rdf/p15860
GIORGIO,MACCIOTTA,1,http://dati.camera.it/ocd/persona.rdf/p15870
LUCIO,MAGRI,1,http://dati.camera.it/ocd/persona.rdf/p15880
PIERGIOVANNI,MALVESTIO,1,http://dati.camera.it/ocd/persona.rdf/p15890
VITTORIO,CERVONE,2,http://dati.camera.it/ocd/persona.rdf/p1590
GIUSEPPE,MANFREDI,1,http://dati.camera.it/ocd/persona.rdf/p15900
MANFREDO,MANFREDI,1,http://dati.camera.it/ocd/persona.rdf/p15910
CALOGERO,MANNINO,1,http://dati.camera.it/ocd/persona.rdf/p15920
SALVATORE,MANNUZZU,1,http://dati.camera.it/ocd/persona.rdf/p15930
VIRGINIANGELO,MARABINI,1,http://dati.camera.it/ocd/persona.rdf/p15940
ENZA,MARCHI,1,http://dati.camera.it/ocd/persona.rdf/p15950
ANDREA,MARGHERI,1,http://dati.camera.it/ocd/persona.rdf/p15960
FIORENZO,MAROLI,1,http://dati.camera.it/ocd/persona.rdf/p15970
ALFREDO,MARRAFFINI,1,http://dati.camera.it/ocd/persona.rdf/p15980
MARIO,MARTINELLI,1,http://dati.camera.it/ocd/persona.rdf/p15990
LEOPOLDO ATTILIO,MARTINO,1,http://dati.camera.it/ocd/persona.rdf/p16000
GIUSEPPE,MARTON,1,http://dati.camera.it/ocd/persona.rdf/p16010
FRANCESCO,MARTORELLI,1,http://dati.camera.it/ocd/persona.rdf/p16020
VITILIO,MASIELLO,1,http://dati.camera.it/ocd/persona.rdf/p16040
MARIO CLEMENTE,MASTELLA,1,http://dati.camera.it/ocd/persona.rdf/p16050
ANTONIO,MATARRESE,1,http://dati.camera.it/ocd/persona.rdf/p16060
LUIGI,MATRONE,1,http://dati.camera.it/ocd/persona.rdf/p16070
MILENA,SARRI,1,http://dati.camera.it/ocd/persona.rdf/p16700
ARMANDO,SARTI,1,http://dati.camera.it/ocd/persona.rdf/p16710
MAURO,SAVINO,1,http://dati.camera.it/ocd/persona.rdf/p16720
ALBA,SCARAMUCCI,1,http://dati.camera.it/ocd/persona.rdf/p16740
MARTINO,SCOVACRICCHI,1,http://dati.camera.it/ocd/persona.rdf/p16750
MARTINO,SCOVACRICCHI,0,http://dati.camera.it/ocd/persona.rdf/p16750
MARIOTTO GIOVANNI BATTISTA,SEGNI,1,http://dati.camera.it/ocd/persona.rdf/p16760
TOMMASO,SICOLO,1,http://dati.camera.it/ocd/persona.rdf/p16770
